title,pubDate,guid,link,description,category,sentiment_label,sentiment_score
What do we know about the Israel-Hamas ceasefire deal in Gaza?,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/what-do-we-know-about-the-israel-gaza-ceasefire-deal,https://www.aljazeera.com/news/2025/1/15/what-do-we-know-about-the-israel-gaza-ceasefire-deal,"Gaza ceasefire agreed, including a prisoner exchange and aid surge, after more than 460 days of conflict.",news,positive,0.9975302815437317
What to know about the LA Fire Department’s budget,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/what-to-know-about-the-la-fire-departments-budget,https://www.aljazeera.com/news/2025/1/15/what-to-know-about-the-la-fire-departments-budget,Have budget cuts fuelled the Los Angeles fires? Mayor Bass defends decisions as winds drive blazes.,news,neutral,0.7840011715888977
"Marco Rubio, set to be Trump’s top diplomat, vows ‘America First’",15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/rubio-pro-israel-hawk-set-to-be-trumps-top-diplomat-vows-america-first,https://www.aljazeera.com/news/2025/1/15/rubio-pro-israel-hawk-set-to-be-trumps-top-diplomat-vows-america-first,"US Senator says, under Donald Trump, the State Department’s top priority ‘will be the United States’.",news,neutral,0.9998718500137329
Ukraine captures North Korean soldiers; Russia readies for talks with Trump,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/moscow-hopes-for-talks-with-trump-that-sideline-ukraine-and-europe,https://www.aljazeera.com/news/2025/1/15/moscow-hopes-for-talks-with-trump-that-sideline-ukraine-and-europe,The incoming US leader’s terms to help end the war remain unclear as fighting rages in western Russia and east Ukraine.,news,neutral,0.9977648258209229
Biden says ‘soul of America’ at stake as Trump inauguration nears,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/biden-says-soul-of-america-at-stake-as-trump-inauguration-nears,https://www.aljazeera.com/news/2025/1/15/biden-says-soul-of-america-at-stake-as-trump-inauguration-nears,"Outgoing US president urges unity before farewell address from the White House, just days before Trump takes office.",news,neutral,0.9992862343788147
‘New blood is coming’: Mensik dumps Ruud out of Australian Open,15 Jan 2025,https://www.aljazeera.com/sports/2025/1/15/mensik-dumps-ruud-out-of-australian-open-but-djokovic-powers-on,https://www.aljazeera.com/sports/2025/1/15/mensik-dumps-ruud-out-of-australian-open-but-djokovic-powers-on,Sixth-seeded Ruud becomes latest victim of a teenaged player’s dominance over favourites on day four in Melbourne.,sports,neutral,0.9979287385940552
Who is Tulip Siddiq and why has she resigned as UK minister?,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/who-is-tulip-siddiq-and-why-has-she-resigned-as-uk-minister,https://www.aljazeera.com/news/2025/1/15/who-is-tulip-siddiq-and-why-has-she-resigned-as-uk-minister,"The MP resigned on Tuesday over links to her aunt, former Bangladesh Prime Minister Sheikh Hasina.",news,neutral,0.9701085090637207
"‘We’re not pirates’, say hijackers who seized Chinese ship off Somali coast",15 Jan 2025,https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast,https://www.aljazeera.com/features/2025/1/15/were-not-pirates-say-hijackers-aboard-chinese-ship-off-somalia-coast,"After seven-week hijack, Puntland locals say they are victims of foreign trawlers. But China calls the attack ‘vicious’.",features,neutral,0.8130145072937012
Chapo sworn in following Mozambique’s disputed presidential election,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/chapo-sworn-in-following-mozambiques-disputed-presidential-election,https://www.aljazeera.com/news/2025/1/15/chapo-sworn-in-following-mozambiques-disputed-presidential-election,Security was tight around ceremony as opposition says more than 300 killed in protests claiming election fraud.,news,neutral,0.8224248290061951
Fact check: Did Joe Biden keep these 99 promises?,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/fact-check-did-joe-biden-keep-these-99-promises,https://www.aljazeera.com/news/2025/1/15/fact-check-did-joe-biden-keep-these-99-promises,"Joe Biden’s campaign focused on COVID-19, racial justice, climate change and tax reforms. We tracked 99 promises.",news,neutral,0.9998708963394165
Armed conflict and climate change driving global economic uncertainty: WEF,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/armed-conflict-and-climate-change-driving-global-economic-uncertainty-wef,https://www.aljazeera.com/news/2025/1/15/armed-conflict-and-climate-change-driving-global-economic-uncertainty-wef,The World Economic Forum’s Global Risks Report 2025 warns wars and extreme weather are buffeting economic confidence.,news,negative,0.9980150461196899
Bangladesh top court acquits ex-PM Khaleda Zia in corruption case,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/bangladesh-top-court-acquits-ex-pm-khaleda-zia-in-corruption-case,https://www.aljazeera.com/news/2025/1/15/bangladesh-top-court-acquits-ex-pm-khaleda-zia-in-corruption-case,Verdict is latest judicial victory for Zia who was released from house arrest following Sheikh Hasina’s ouster.,news,positive,0.9986670017242432
Conor Benn and Chris Eubank Jr boxing bout set for April in London,15 Jan 2025,https://www.aljazeera.com/sports/2025/1/15/conor-benn-vs-chris-eubank-jr-boxing-bout-scheduled-for-april-in-london,https://www.aljazeera.com/sports/2025/1/15/conor-benn-vs-chris-eubank-jr-boxing-bout-scheduled-for-april-in-london,The ‘second generation’ contest will see the British boxers face-off after Benn’s suspension delayed the original fight.,sports,neutral,0.9996321201324463
Fact-check: What did Pete Hegseth say in defence confirmation hearing?,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/fact-check-what-did-pete-hegseth-say-in-defence-confirmation-hearing,https://www.aljazeera.com/news/2025/1/15/fact-check-what-did-pete-hegseth-say-in-defence-confirmation-hearing,"From his comments on waterboarding to claims about his military record, did Hegseth tell the truth?",news,neutral,0.9998666048049927
South Korea’s President Yoon arrested: What happened and what’s next,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/south-koreas-president-yoon-arrested-all-you-need-to-know,https://www.aljazeera.com/news/2025/1/15/south-koreas-president-yoon-arrested-all-you-need-to-know,Hundreds of officers push past Yoon’s small army of personal security to take the impeached leader into custody.,news,neutral,0.9997047781944275
India’s navy expands fleet with eyes on Indian Ocean rivalry,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/indias-navy-expands-fleet-with-eyes-on-indian-ocean-rivalry,https://www.aljazeera.com/news/2025/1/15/indias-navy-expands-fleet-with-eyes-on-indian-ocean-rivalry,New Delhi launches three domestically built vessels as it seeks to compete with China for influence across Asia Pacific.,news,neutral,0.9997788071632385
Russian attacks force power cuts in Ukraine,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/russian-attacks-force-power-cuts-in-ukraine,https://www.aljazeera.com/news/2025/1/15/russian-attacks-force-power-cuts-in-ukraine,Russia continues to target Ukraine’s energy grid.,news,neutral,0.9875959157943726
US calls for post-conflict vision as Gaza ceasefire nears,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/us-calls-for-post-conflict-vision-as-gaza-ceasefire-nears,https://www.aljazeera.com/news/2025/1/15/us-calls-for-post-conflict-vision-as-gaza-ceasefire-nears,"Hamas has recruited nearly as many fighters as it has lost amid Israel’s war on Gaza, US official says.",news,neutral,0.9626124501228333
"WHO says 8 dead in suspected Marburg outbreak in Tanzania, warns of spread",15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/who-says-at-least-8-dead-in-suspected-marburg-outbreak-in-tanzania,https://www.aljazeera.com/news/2025/1/15/who-says-at-least-8-dead-in-suspected-marburg-outbreak-in-tanzania,Marburg virus can spread between people through direct contact or via blood and other bodily fluids of infected people.,news,neutral,0.9996880292892456
"Iran president denies plot to kill Trump, calls for him to pursue peace",15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/iran-president-denies-plot-to-kill-trump-calls-for-him-to-pursue-peace,https://www.aljazeera.com/news/2025/1/15/iran-president-denies-plot-to-kill-trump-calls-for-him-to-pursue-peace,"Interview comes less than a week before Trump, who has previously followed a tough line with Tehran, returns to power.",news,neutral,0.9997517466545105
"LA wildfires day 9: What’s the latest, who are victims and what’s next?",15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/la-wildfires-day-9-whats-the-latest-who-are-victims-and-whats-next,https://www.aljazeera.com/news/2025/1/15/la-wildfires-day-9-whats-the-latest-who-are-victims-and-whats-next,"Fires continue to blaze across California, prompting US authorities to issue a red flag warning for Wednesday.",news,negative,0.9767978191375732
Olympic champion Zheng ousted as Australian Open delivers first shock,15 Jan 2025,https://www.aljazeera.com/sports/2025/1/15/olympic-champion-zheng-ousted-as-australian-open-2025-delivers-first-shock,https://www.aljazeera.com/sports/2025/1/15/olympic-champion-zheng-ousted-as-australian-open-2025-delivers-first-shock,Zheng exits after second round loss to unseeded Siegemund as former champions Sabalenka and Osaka battle through.,sports,neutral,0.9960461258888245
India’s disappearing camels: How a law to save them is wiping them out,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/indias-disappearing-camels-how-a-law-to-save-them-is-wiping-them-out,https://www.aljazeera.com/news/2025/1/15/indias-disappearing-camels-how-a-law-to-save-them-is-wiping-them-out,"As global camel population rises, it’s on drastic decline in India. Experts say law passed in Rajasthan is main reason.",news,negative,0.9980025887489319
"Russia-Ukraine war: List of key events, day 1,056",15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/russia-ukraine-war-list-of-key-events-day-1056,https://www.aljazeera.com/news/2025/1/15/russia-ukraine-war-list-of-key-events-day-1056,"Here are the key developments on the 1,056th day of Russia’s full-scale invasion of Ukraine.",news,neutral,0.9998313188552856
Six killed in Israeli drone attack on occupied West Bank’s Jenin camp,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/israeli-drone-strike-kills-6-in-occupied-west-banks-jenin-refugee-camp,https://www.aljazeera.com/news/2025/1/15/israeli-drone-strike-kills-6-in-occupied-west-banks-jenin-refugee-camp,An Israeli military drone reportedly fired three missiles at a group of people in the Jenin refugee camp.,news,neutral,0.9991729855537415
Australia warns of ‘strongest possible action’ if citizen killed in Ukraine,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/australia-warns-of-strongest-possible-action-if-citizen-killed-in-ukraine,https://www.aljazeera.com/news/2025/1/15/australia-warns-of-strongest-possible-action-if-citizen-killed-in-ukraine,Prime Minister Anthony Albanese says gov’t working to verify report that volunteer fighter was killed by Russian forces.,news,neutral,0.9961305856704712
South Korea’s President Yoon arrested over martial law attempt,15 Jan 2025,https://www.aljazeera.com/news/2025/1/15/south-korean-investigators-enter-presidents-home-in-second-arrest-attempt,https://www.aljazeera.com/news/2025/1/15/south-korean-investigators-enter-presidents-home-in-second-arrest-attempt,Investigators used ladders to climb into President Yoon Suk-yeol’s home after he failed to appear at impeachment trial.,news,neutral,0.9997757077217102
Liverpool held at Forest while Man City stumbles as two-goal lead let slip,14 Jan 2025,https://www.aljazeera.com/sports/2025/1/14/liverpool-held-at-forest-while-man-city-stumble-as-two-goal-lead-let-slip,https://www.aljazeera.com/sports/2025/1/14/liverpool-held-at-forest-while-man-city-stumble-as-two-goal-lead-let-slip,Premier League leaders Liverpool come back to draw at Nottingham Forest but holders Man City let lead slip at Brentford.,sports,negative,0.9965676069259644
Biden administration expected to lift ‘terror’ designation for Cuba: Report,14 Jan 2025,https://www.aljazeera.com/news/2025/1/14/biden-administration-expected-to-lift-terror-designation-for-cuba-report,https://www.aljazeera.com/news/2025/1/14/biden-administration-expected-to-lift-terror-designation-for-cuba-report,The decision would reverse a move during Donald Trump’s first term to re-name Cuba a ‘state sponsor of terrorism’.,news,neutral,0.9787641763687134
Ukraine launches largest air attacks on Russia since start of war,14 Jan 2025,https://www.aljazeera.com/news/2025/1/14/ukraine-launches-largest-air-attacks-on-russia-since-start-of-war,https://www.aljazeera.com/news/2025/1/14/ukraine-launches-largest-air-attacks-on-russia-since-start-of-war,The Russian military says the attacks will not go unanswered and launches more projectiles towards Ukraine.,news,neutral,0.9996004700660706
UK minister Tulip Siddiq resigns after being named in Bangladesh probe,14 Jan 2025,https://www.aljazeera.com/news/2025/1/14/uk-minister-resigns-after-being-named-in-bangladesh-corruption-probe,https://www.aljazeera.com/news/2025/1/14/uk-minister-resigns-after-being-named-in-bangladesh-corruption-probe,"Anticorruption minister Tulip Siddiq quits amid questions over ties to toppled Bangladeshi leader, Sheikh Hasina.",news,neutral,0.6406203508377075
"Sudan faces possible Darfur division as war progresses, say analysts",14 Jan 2025,https://www.aljazeera.com/news/2025/1/14/analysis-sudan-faces-possible-darfur-division-as-war-progresses,https://www.aljazeera.com/news/2025/1/14/analysis-sudan-faces-possible-darfur-division-as-war-progresses,"A de facto partition of Sudan between army and RSF could lead to total state disintegration, analysts say.",news,negative,0.8893944025039673
Trump announces ‘external revenue service’ to collect foreign tariffs,14 Jan 2025,https://www.aljazeera.com/news/2025/1/14/trump-announces-external-revenue-service-to-collect-foreign-revenue,https://www.aljazeera.com/news/2025/1/14/trump-announces-external-revenue-service-to-collect-foreign-revenue,Trump said on social media that the new department would be created on his first day when he takes office on January 20.,news,neutral,0.9998681545257568
